first_release_date,id,name,platforms,summary,genres,storyline
1657238400,207525,Elemates,[6],Elemates is an actionadventure game about a rebellious girl out to prove her worth in the heroic trials of her tribe There she finds an unlikely ally in her grumpy guide As a team prevail through the mighty god Quetzals temple and use the Band of Humility to unleash powerful elemental spells,[31],Missing
1657843200,207524,WordMaster,"[3, 6, 14]",Create as many words long words as possible within a minute using 7 random letters,[32],Missing
1657929600,207523,Haisonmeguri,[6],Haisonmeguri  is a Jhorror walking simulator game based on a terrifying experience involving an abandoned village,[32],Missing
1657152000,207522,Get Rektorized,[6],Set enemies on fire in this action based antigrav combat racer with an arsenal of heavy and unique weapons Solve puzzles and gain skills to unlock reinterpreted tracks of old racing games new ships neverseenbefore racemodes and other surprises Oh and dont forget to shoot your friends online,"[10, 32]",Missing
1657411200,207521,Ph0b0s,"[3, 6, 14]",Vaporcombat,[32],Missing
1657238400,207519,Courage,[6],Courage is a slasher with RPG elements in a medieval setting with a dark and gloomy atmosphere The goal of the game is to advance through the levels and exterminate all the undead then you can go further,"[31, 32]",Missing
1657238400,207518,The Secret of Rooms,[6],the Secret of Rooms is a dramaoriented puzzlesolving game in a modern setting By searching for the item clues in each roomfind the truth of the case in the gameDifferent choices in the game will unlock different endings and bring players a new puzzle solving experience,[32],Missing
1657152000,207517,Navy War,"[6, 14]",Ready for the naval battle Online ships are waiting for you,[13],Missing
1657584000,207516,Portal Defense,[6],Our game is a basic tower defense game where monsters are coming in through a portal are trying to destroy your tower The only way to stop them is to send out your units level up your tower and try to outwit them,[15],Missing
1657065600,207515,The Snow Fable: Mystery of the Flame,"[6, 48, 49, 130]",Embark on a matchthree adventure of breathtaking magic and boundless imagination A girl embarks on a quest to save her fiery friend But with each step forward she draws closer to an encounter with a dark force she could not have conceived,"[9, 15, 32]",Missing
1657756800,207514,Dalo,[6],Dalo a combination of dot and halo A fun and simple puzzle game where you should find a path that goes through all lines only passing through the same line once,"[15, 32]",Missing
1656979200,207513,U96,[6],U96 is a actionroguelike about deep sea exploration,"[31, 32]",Missing
1659225600,207490,Woodlock Manor,[6],Woodlock Manor is a gridbased puzzle game where you must dodge and outsmart various traps to uncover the secrets hidden in the depths below,"[15, 32]",Missing
1656892800,207489,Brain Exam with Benefits 2,[6],Brain Exam with Benefits 2 is a lighthearted Match 3 game with Mei a sexy brain examiner as your guide Youll get to see her in a variety of sexy outfits Impress her with your smartness to charm her into submission or fail pathetically,Missing,Missing
1658188800,207485,The Clown's Forest,[6],You play as Michael a 17Yearold College Student who had gone camping with his friends over the weekend although unfortunately for them it turned from a peaceful getaway to a fight for survival,"[31, 32]",Missing
1656979200,207476,Vacation Adventures: Cruise Director 7,[6],A great hidden object game set aboard a cruise ship,"[31, 32]",Missing
1657497600,207472,Hoverboy,[6],Explore different worlds and interact with the environment to the sound of a musical playlist showcasing music from Jesse Aidyn MultiMemory Controller and Ginger Breaker,[32],Missing
1659052800,207470,Kiwi Clicker,[6],Deliver more and more kiwis to satiate the kings hunger  sacrifice their pulp and transcend beyond your fruital form,"[13, 15, 32]",Missing
1658361600,207452,Victory 7,[6],Victory 7 is a roguelikestyle game with the theme of slot x deck build,"[15, 32]",Missing
1658361600,207447,Zodiac Fantasy,[6],This is a horizontal board jumping game The player needs to control the character to jump and climb in the scene The ultimate goal of the player is to reach the end point as much as possible,[32],Missing
1659052800,207443,Salamander County Public Television,"[6, 48, 49, 130, 167, 169]",Become a professional thingdoer Complete wacky assignments for Salamander Countys local TV station and solve the mystery of why nearly everyone in the county suddenly disappeared,"[9, 32, 33]",Missing
1657929600,207425,By the Vine,[6],By the Vine is a Christianbased Visual Novel The story follows a young adult named Calum who has to live on his best friends farm after burning down his house What hijinks will ensue as Calum adjust to his new life on the farm,"[13, 32]",Missing
1657670400,207424,Cozy Time,[6],Cozy Time provides you with a cozy environment to focus relax or rest without being disturbed,"[13, 32]",Missing
1657929600,207422,Bombs Away,[6],Are you mentally prepared for bombs away Choose one of 8 different styles of tanks to battle your friends from invisibility to flame throwing tanks Youll need quick reflexes and some carefully planned strategy to be successful in battle Good luck and see in you in Bombs Away,"[15, 32]",Missing
1658361600,207415,Muv-Luv Alternative Total Eclipse Remastered,[6],As mankind races to create new weapons to turn the tide in its war against alien invaders Yuuya a hotheaded American pilot is assigned to work with a beautiful but cold Japanese officer on a topsecret project Can they learn to work together in time to make the weapon that saves us all,"[31, 34]",Missing
1657238400,207400,Kenomaze,[6],Explore a strange maze full of colorful friends and foes When the time comes the path youve chosen will determine your fate and perhaps the fate of others as well,"[15, 31, 32]",Missing
1657843200,207399,Ballads at Midnight,[6],When a sarcastic bard is arrested and exiled to an abandoned castle she expected to be at the mercy of a hungry bloodthirsty vampire She soon discovers that the vampire Lucius is not starving he is gravely bored She may just survive on borrowed time one ballad each midnight,"[31, 32, 34]",Missing
1658966400,207387,The Sims 4: High School Years,"[6, 14, 48, 49, 167, 169]",Class is in session Be a good or bad student join afterschool activities explore aesthetics start trends find your identity and make the most of being a teenager with The Sims 4 High School Years Expansion Pack,"[12, 13, 31]",Experience high school  Experience all the ups and downs of high school Attend classes in person get to know your teachers hang out in the cafeteria and even decorate your locker Your most treasured moments might happen while loitering around with your friends after school  Iconic teen moments  Dance the night away at prom and celebrate your graduation ceremony if you keep up with your schoolwork In addition to those big moments Sims can make lifelong friends participate in afterschool activities and teams and experience the rollercoaster ride of puberty  Shake things up  High school is a time of selfdiscovery Find the confidence to ask out your crush or the guts to skip class dont let the principal catch you Teen Sims will explore their own likes and dislikes and have new opportunities to cause mischief Pranks and sneaking out after dark can have consequences so be careful you dont get caught  Explore your style  Make your bedroom your own plan outfits with clothes designed by Depop sellers and become a Simfluencer Teen Sims can earn money by selling outfits and hyping up looks they design on Trendi right from their bedrooms which are now more interactive than ever Use a tablet read a book in bed or even have a pillow fight
1657929600,207383,FPS Chess,[6],Play an ordinary game of chess against a friend or a stranger However all your intricate strategies will crumble before the enemy rooks sniper trickshot All your practiced openings and counters will amount to nothing before the enemy queens randomly sprayed machine gun You finally checkmate the king Unfortunately it seems you are not ready for this fight 5 seconds in and youve been sliced in half by the kings sword It turns out you are not playing Chess at all but an FPS Just make sure to practice your aim,[15],Missing
1659052800,207359,The Empanada Protocol,"[6, 14]",In this brutal platformer you play as an Empanada trying to escape a dangerous facility filled with traps and fun gimmicks Do you have the skill and precision to escape,"[31, 32]",Missing
1658275200,207357,DreamIsland,[6],This game is an action exploration game where you complete various missions and collect 51 cards The map is an open world and youll have to solve peoples problems and unravel the mysteries of the world from a vast map,"[31, 32]",Missing
1657670400,207354,Worm Runner,[6],Endless runner game where are 6 different maps with obstacles,[32],Missing
1659225600,207351,Cards of Binokee,[6],In this turnbased online trading card game you can face off against different opponents with your deck of cards over and over again With the orbs you earn you can constantly expand your card collection and thus redesign and strengthen your deck,[32],Missing
1658102400,207328,My Trainer is a Futanari,[6],You decided to make the commitment of signing up for a full membership at your local gym Your personal trainer Kendra has abs of steel and shes full of surprises,[34],Missing
1657756800,207321,Mythic Origins,"[3, 6, 14]",Explore an infinite procedurally generated labyrinth Discover a world packed with puzzles enemies bosses and treasure Join forces with fellow heroes to hunt down the gods or strike out alone and be the first to discover uncharted territory Become Mythic,"[12, 31, 32]",Missing
1658707200,207316,DEPO: Death Epileptic Pixel Origins,"[3, 6, 14]",DEPO is a first person 3D platformer where you control a rebel pixel inside a computer with an evil Operating System governing everything Youll find final bosses cinematic scenes arcade minigames 50 huge levels full of surprises and big stories to discover,"[31, 32]",Missing
1657497600,207293,Sabotris,"[3, 6, 14]",Sabotris is a strategic competitive 3D block stacking game but with a twist you can sabotage your opponents but be careful you can also end up sabotaging yourself Choose to play either by yourself to beat your own high score against your friends or other players or even against computer AI,"[15, 32]",Missing
1657065600,207268,Yeah Jam Fury,[6],Yeah Jam Fury tests your speed and ingenuity in over 40 levels of smiling face blocks Utilize all three of your egos to create blocks scale walls and destroy everything in the way of your righteous fruit,"[15, 32]",Missing
1657152000,207201,Mate,[6],Mate is a thirdperson storybased game with a multiending game with puzzles and physical controlsThe protagonist the perpetrator of school violence is anxious that his actions will be revealed to others which leads to psychological hallucinations and nightmares,[32],Missing
1657756800,207198,Tomb Defender,[6],Sandbox tower defense game in the style of a pulp adventure movie With full control over the layout of the tomb Includes challenges and a procedural map generator,[15],Missing
1658707200,207197,Elektrosoul,[6],Awake the droids consciousness taking control on the system against the timer,"[9, 15]",Missing
1658707200,207195,Psychoscopy,[6],Psychoscopy is a 5 player coop horror game that you try to gather evidences about paranormal activities in large areas Make a team with your 4 friends take your equipments and hunt down paranormal activities,[32],Psychoscopy is a 5 player coop horror game that you try to gather evidences about paranormal activities in large areas Make a team with your 4 friends take your equipments and hunt down paranormal activities
1656979200,207193,Inexperienced Driver,[6],Inexperienced Driver is a topdown arcade driving game The player has to drive from point A to point B and if possible collect all the banknotes on the road while avoiding obstacles,"[10, 32]",Missing
1657584000,207192,Nuts Protocol,[6],You might think this is yet another Tower Defense game Well friend you are not wrong The twist Its fastpaced Your greatest resource is positioning  and moving around is a must Also you control an orange Squirrel equipped with morethanmilitarygrade turrets OMG  can it get any better,"[15, 31, 32]",Missing
1657065600,207191,The Legend of Azarias,[6],Play the the Archangel Raphael in your quest to save the girl Sarah from Asmodeuss castle Can you defeat the hordes of demons in this giant castle and save Sarah before its too late You need to travel the giant 13 floors and to get to the top in this action packed first person dungeon crawler,[31],Missing
1656806400,207190,A toad well travelled,[6],A toad well travelled is a short but challenging sidescrolling platformer about a young toad that sets off to explore the world outside the safety of his pond You as the player will guide the inquisitive toad through diverse dangerous environments filled with notsofriendly creatures,[31],Missing
1657843200,207187,Pinball Girlfriend,[6],An alternative to pinball games  Resource allocation shooting skills luck bonus can you fight to the end  Of course beautiful CG girls are also essential,[10],Missing
1656979200,207186,Under the Stars,[6],In the vast space where to go from time to time the enemy crazy and difficult to deal with and how to find a ray of life before energy exhaustion,"[12, 13, 31, 32]",Missing
1657497600,207182,Nell Watson's Founder Life,"[3, 6, 14]",Master your personal resources to achieve startup business success in this pro bono entrepreneurial life simulator game,"[13, 15, 32]",Missing
1656892800,207179,Jim the Spy,[6],Jim The Spy is a sort of metroidvania 2D thirdperson shooter game The player must complete a list of objectives in various levels filled with robots,"[31, 32]",Missing
1658275200,207128,Stranger of Paradise: Final Fantasy Origin - Trials of the Dragon King,"[6, 48, 49, 167, 169]",Trials of the Dragon King includes new jobs weapons accessories and a new category of equipment as well as new areas stories and challenges,[12],Missing
1658016000,207103,Monster Girl,[6],As a casual puzzle game spot the difference it is perfect for training your observation In the game there are numerous hidden spots on the characters accessories and background You need to spot 4 to 8 differences in each stage to complete the mission,"[31, 32]",Missing
1656979200,207089,PomoFarm,"[6, 14]",PomoFarm is half focus timer and half idle farming game As Tomato the Duck grow your farm as you focus on tasks in the real world,[13],Missing
1658102400,207088,Yakuza Undisputed,"[6, 14]",This story follows Goku a yakuza member who spent 12 years in prison for a crime he did not commit After being released he learns that the Tojo clan had taken his belovedxioyu captive for wrongfully been accused of spending the Tojo boss money and now he has to rescue her from the opposing gang,"[31, 32]",Missing
1657152000,207078,Pixel,[6],Pixel is a minimalist platformer  puzzle game Control a being that aims to reach somewhere always jumping dodging avoiding and tricking obstacles that seem not to let you proceed Died Just try one more time D,"[31, 32]",Missing
1657584000,207027,Triennale Game Collection Vol. 2,"[6, 14, 34, 39]",The Triennale Game Collection Volume 2 is a free virtual exhibition of video games created for the 23rd International Exhibition of Triennale Milano by five of the worlds most renowned independent game designers showcasing these artists experimental approach to interactivity,[32],Missing
1657843200,206882,Loud,"[6, 48, 49, 130]",Immerse yourself in the ultimate arcade guitar experience and get lost in its rhythmic beats and beautiful audiovisual effects,"[7, 31, 33]",Missing
1657152000,206865,TTV4,[6],TTV4 is the latest volume of the retro hardcore maze wanderer minigame series Trip to Vinelands,[32],Missing
1656806400,206715,Donut Crabs,[6],Donut Crabs is a physics puzzle game Control the platforms and guide the donut along the trajectory you set Help the crab collect all the donuts on the island and solve the huge amount of relaxing and sometimes hard puzzles,Missing,Missing
1657238400,206596,Backroom Beyond,[6],Backroom Beyond is a firstperson game that mixes puzzles with singleplayer adventure in a dark harrowing environment that makes the player question the protagonists sanity Based on the internet myth Backroom Beyond goes further and makes the player wonder if that journey is about something more personal than anything else  The narrative has two main points Drawings tell part of the games story on the walls The drawings have no defined authorship which gives them an extra degree of strangeness The second point is the existence of The Guide a being that instigates the players to think about their actions in real life  The game basically has one objective throughout its 40level journey place the red box over the red button and open the door to the next level It seems simple at first but its not Each environment has its own logic If the players feel frustrated because something went wrong in their strategy they can press the wake up again button which will return them to the beginning of the level,"[9, 31, 32]",The narrative has two main points Drawings tell part of the games story on the walls The drawings have no defined authorship which gives them an extra degree of strangeness The second point is the existence of The Guide a being that instigates the players to think about their actions in real life  The game basically has one objective throughout its 40level journey place the red box over the red button and open the door to the next level It seems simple at first but its not Each environment has its own logic If the players feel frustrated because something went wrong in their strategy they can press the wake up again button which will return them to the beginning of the level  Each scenario has a part of the story to be told whether in the subway in the snow in the house or in an actual backroom Each place has its dose of tension and wonder
1658966400,205938,Edessa: School of Wizardry,[6],Edessa School of Wizardry is a dark themed action game set in a magical universe Fight the demons that have plagued the world and cast your spells with the Edessas unique spellcasting mechanic Fight the bosses solve the puzzles and come out on top,"[31, 32]",Missing
1658966400,205925,I'm Prop,[6],Im Prop is an online hide and seek game Here Hunters try to find magical dwarfes that live off of energy of their surroundings,[32],Missing
1657411200,205869,Fire Story,[6],FireStory  Top Down game about a firefighter the player must fight off a flying fire extinguisher and direct the blow in such a way as to put out burning people and other sources of fire,"[13, 15, 31, 32]",Missing
1657843200,205868,Faraway,[6],Escaping the planet is your main goal,"[31, 32]",Missing
1657756800,205761,Ein's Sword,"[6, 130]",Simple field battles and training Defeat enemies that appear in the field and obtain ability points every time you level up Raise your preferred status and advance the battle to an advantage Easy to use and comfortable to play,"[4, 12]",It is a time when sword saints reign supreme In a world where the sword is the only way to show ones power everyone is eager to obtain it Then Ein hears a rumor of a legendary sword The Lost Tower which is said to reach to the sky In the top of the tower there is a sword that can make any wish come true Ein immediately headed for the Lost Tower There was more to the rumor No one who has entered the Lost Tower has ever returned home Will Ein be able to obtain the legendary sword
1657584000,205752,Bubble Night,[6],Lets run through the quiet night sky through the forest of buildings with the little girl,[32],Missing
1656720000,205573,Moontrain,[6],A Point n Click game set in a strange new world All Aboard the new exciting and strange adventure Keep your hands quills and tentacles inside for the whole ride,"[31, 32]",Missing
1656720000,205273,Crash Forts 2,[6],Crash Forts 2 is a continuation of an exciting puzzle about physics and destruction,[32],Missing
1656892800,205064,Last Call BBS,"[3, 6, 14]",Boot up your Z5 Powerlance and dial into Last Call BBS the last game from Zachtronics The Barkeeps loaded up his retro computer with a full set of puzzle games for you to download and play No need to worry about copy protection theyre all fully cracked and ready to enjoy,"[9, 13, 15, 32, 33]",Boot up your Z5 Powerlance and dial into Last Call BBS the last game from Zachtronics  The Barkeeps loaded up his retro computer with a full set of puzzle games for you to download and play No need to worry about copy protection theyre all fully cracked and ready to enjoy  Includes eight full games  20th Century Food Court Design factories to produce food just like they did over 700 years ago in the 20th century Keep your costs low and your machines running fast STEED FORCE Hobby Studio Assemble robot models based on the anime smash hit Steed Force right on your computer No sandpaper required XBPGH The Forbidden Path Enter a cursed world and create bizarre flesh sculptures in exchange for eternal life The master is pleased but can you trust him Sawayama Solitaire It wouldnt be a Zachtronics release without a brandnew solitaire game This time its a fresh take on Klondike the classic solitaire variant Dungeons  Diagrams Try your hand at these beguiling tilebased logic puzzles Can you map out the dungeons and steal all the treasure ChipWizard Professional Build integrated circuits using wires transistors and capacitors Wait a second is this a game or a CAD program HACKMATCH The tilematching minigame from EXAPUNKS completely remastered with a single player campaign and local headtohead multiplayer with Steam Remote Play support Kabufuda Solitaire Create matching sets of Japanese kabufuda cards in this retrodemake of the challenging original solitaire game that debuted in Eliza  Plus  Travel back to a time when personal computers were new and exciting with highresolution pixel art and an FMinfused soundtrack Learn the story behind Last Calls mysterious sysop The Barkeep as well as the developers of the games and legendary 90s PC manufacturer Sawayama Corporation
1658534400,204933,Sky in your eyes,"[3, 6, 14]",Visual novel about the life in the postsoviet country Cute artstyle 10 animated CGs 5 BGs and 5 chibi CGs in 4k English voiceover for each heroine animated live2d sprites original OSTs and a dramatic story,"[13, 32]",Missing
1657324800,204924,Underwater World,[6],Underwater World is a game that can replace your current desktop wallpaper Discover the bottom of a flooded planet and colonize it A very pleasant and relaxing game and its graphics will surely make your free moments more enjoyable,"[13, 15, 32]",Missing
1657843200,204822,Hot Milf 7,[6],Hentai is not just 2D girls this is a whole art,[32],Missing
1657756800,204783,Strategic Command: American Civil War,[6],For the first time in the series history Strategic Command will be taking you to the 19th century battlefields of the American Civil War In this turnbased strategy game you will control the armies research production and diplomatic policy of either the Union or the Confederacy during a time of great innovation and dramatic battles Your decisions will determine whether the United States leaves this conflict as one nation or two,"[15, 16]",Missing
1658361600,204777,Capcom Arcade 2nd Stadium: Street Fighter Alpha - Warriors' Dreams,"[6, 49, 130]",Add CA2S Street Fighter Alpha  Warriors Dreams to your Capcom Arcade 2nd Stadium game lineup Players 12 Player VS Genre Fighting Versions Japanese  English,[4],Missing
1658361600,204776,Capcom Arcade 2nd Stadium: Night Warriors - Darkstalkers' Revenge,"[6, 49, 130]",Add CA2S Night Warriors  Darkstalkers Revenge to your Capcom Arcade 2nd Stadium game lineup Players 12 Player VS Genre Fighting Versions Japanese  English,[4],Missing
1658361600,204775,Capcom Arcade 2nd Stadium: Darkstalkers - The Night Warriors,"[6, 49, 130]",Add CA2S Darkstalkers The Night Warriors to your Capcom Arcade 2nd Stadium game lineup,[4],Missing
1658361600,204774,Capcom Arcade 2nd Stadium: Pnickies,"[6, 49, 130]",Add CA2S Pnickies to your Capcom Arcade 2nd Stadium game lineup,Missing,Missing
1658361600,204773,Capcom Arcade 2nd Stadium: Eco Fighters,"[6, 49, 130]",Add CA2S Eco Fighters to your Capcom Arcade 2nd Stadium game lineup,[5],Missing
1658361600,204772,Capcom Arcade 2nd Stadium: Saturday Night Slam Masters,"[6, 49, 130]",Add CA2S Saturday Night Slam Masters to your Capcom Arcade 2nd Stadium game lineup,[4],Missing
1658361600,204771,Capcom Arcade 2nd Stadium: A.K.A Knights of the Round,"[6, 49, 130]",Add CA2S AKA Knights of the Round to your Capcom Arcade 2nd Stadium game lineup,Missing,Missing
1658361600,204770,Capcom Arcade 2nd Stadium: A.K.A Block Block,"[6, 49, 130]",Add CA2S AKA Block Block to your Capcom Arcade 2nd Stadium game lineup,Missing,Missing
1658361600,204769,Capcom Arcade 2nd Stadium: A.K.A The King of Dragons,"[6, 49, 130]",Add CA2S AKA The King of Dragons to your Capcom Arcade 2nd Stadium game lineup,Missing,Missing
1658361600,204768,Capcom Arcade 2nd Stadium: Three Wonders,"[6, 49, 130]",Add CA2S Three Wonders to your Capcom Arcade 2nd Stadium game lineup,"[5, 8]",Missing
1658361600,204767,Capcom Arcade 2nd Stadium: Mega Man - The Power Battle,"[6, 49, 130]",Add CA2S Mega Man  The Power Battle to your Capcom Arcade 2nd Stadium game lineup,Missing,Missing
1658361600,204766,Capcom Arcade 2nd Stadium: Street Fighter Alpha 2,"[6, 49, 130]",Add CA2S Street Fighter Alpha 2 to your Capcom Arcade 2nd Stadium game lineup,[4],Missing
1658361600,204765,Capcom Arcade 2nd Stadium: Super Puzzle Fighter II Turbo,"[6, 49, 130]",Add CA2S Super Puzzle Fighter II Turbo to your Capcom Arcade 2nd Stadium game lineup,Missing,Missing
1658361600,204764,Capcom Arcade 2nd Stadium: Mega Man 2 - The Power Fighters,"[6, 48, 49, 130]",Add CA2S Mega Man 2  The Power Fighters to your Capcom Arcade 2nd Stadium game lineup,[33],Missing
1658361600,204763,Capcom Arcade 2nd Stadium: A.K.A Vampire Savior - The Lord of Vampire,"[6, 49, 130]",Add CA2S AKA Vampire Savior The Lord of Vampire to your Capcom Arcade 2nd Stadium game lineup,[4],Missing
1658361600,204762,Capcom Arcade 2nd Stadium: Capcom Sports Club,"[6, 49, 130]",Add CA2S Capcom Sports Club to your Capcom Arcade 2nd Stadium game lineup,[14],Missing
1658361600,204761,Capcom Arcade 2nd Stadium: Super Gem Fighter Mini Mix,"[6, 49, 130]",Add CA2S Super Gem Fighter Mini Mix to your Capcom Arcade 2nd Stadium game lineup,[4],Missing
1658361600,204760,Capcom Arcade 2nd Stadium: Street Fighter Alpha 3,"[6, 49, 130]",Add CA2S Street Fighter Alpha 3 to your Capcom Arcade 2nd Stadium game lineup,[4],Missing
1658361600,204759,Capcom Arcade 2nd Stadium: Hyper Street Fighter II - The Anniversary Edition,"[6, 49, 130]",Add CA2S Hyper Street Fighter II The Anniversary Edition to your Capcom Arcade 2nd Stadium game lineup,[4],Missing
1658361600,204758,Capcom Arcade 2nd Stadium: Gan Sumoku,"[6, 49, 130]",Add CA2S Gan Sumoku to your Capcom Arcade 2nd Stadium game lineup,[5],Missing
1658361600,204757,Capcom Arcade 2nd Stadium: Bundle 1,"[6, 49, 130]",Get a great deal on 30 additional Capcom Arcade 2nd Stadium titles with the Capcom Arcade 2nd Stadium Bundle 1 As a special bonus youll get Capcom Arcade 2nd Stadium Gan Sumoku,"[4, 33]",Missing
1658361600,204755,Capcom Arcade 2nd Stadium: A.K.A Magic Sword,"[6, 49, 130]",Add CA2S AKA Magic Sword to your Capcom Arcade 2nd Stadium game lineup,[8],Missing
1658361600,204754,Capcom Arcade 2nd Stadium: Rally 2011 Led Storm,"[6, 130]",Add CA2S Rally 2011 Led Storm to your Capcom Arcade 2nd Stadium game lineup,Missing,Missing
1658361600,204753,Capcom Arcade 2nd Stadium: Last Duel,"[6, 49, 130]",Add CA2S Last Duel to your Capcom Arcade 2nd Stadium game lineup,[5],Missing
1658361600,204752,Capcom Arcade 2nd Stadium: 1943 Kai - Midway Kaisen,"[6, 49, 130]",Add CA2S 1943 Kai  Midway Kaisen  to your Capcom Arcade 2nd Stadium game lineup Players 12 Player CoOp Genre Shooter Versions Japanese,[5],Missing
1658361600,204751,Capcom Arcade 2nd Stadium: Tiger Road,"[6, 49, 130]",Add CA2S Tiger Road to your Capcom Arcade 2nd Stadium game lineup,[8],Missing
1658361600,204750,Capcom Arcade 2nd Stadium: Street Fighter,"[6, 49, 130]",Add CA2S Street Fighter to your Capcom Arcade 2nd Stadium game lineup,[4],Missing
1658361600,204749,Capcom Arcade 2nd Stadium: Black Tiger,"[6, 49, 130]",Add CA2S Black Tiger to your Capcom Arcade 2nd Stadium game lineup,[8],Missing
1658361600,204748,Capcom Arcade 2nd Stadium: Hissatsu Buraiken,"[6, 49, 130]",Add CA2S Hissatsu Buraiken to your Capcom Arcade 2nd Stadium game lineup,Missing,Missing
1658361600,204747,Capcom Arcade 2nd Stadium: Hyper Dyne Side Arms,"[6, 49, 130]",Add CA2S Hyper Dyne Side Arms to your Capcom Arcade 2nd Stadium game lineup,[5],Missing
1658361600,204746,Capcom Arcade 2nd Stadium: The Speed Rumbler,"[6, 49, 130]",Add CA2S The Speed Rumbler to your Capcom Arcade 2nd Stadium game lineup,[5],Missing
1658361600,204745,Capcom Arcade 2nd Stadium: Savage Bees,"[6, 49, 130]",Add CA2S Savage Bees to your Capcom Arcade 2nd Stadium game lineup,[5],Missing
1658188800,204679,Forza Horizon 5: Hot Wheels,"[6, 49, 169]",Forza Horizon 5 Hot Wheels introduces players to the visually stunning exhilarating new Horizon Hot Wheels Park in the clouds high above Mexico the ultimate playground of creative fun for all players,"[10, 14]",Missing
1658707200,204635,Nighthunt,[6],Nighthunt is a multiplayer 3v3 stealthaction horror game where one team must defend their base and protect the radio antenna while the other team tries to sneak in and steal it,"[5, 24]",Missing
1658448000,204386,Capcom Arcade 2nd Stadium,"[6, 48, 49, 130]",Capcom is taking you back to the stadium with another collection of your favorite classic hits Come see whats changed and whats completely new in Capcom Arcade 2nd Stadium,"[4, 5, 8, 33]",Just Like the Good Old Days From 3Drendered arcade cabinets to scanline filters theres everything you need to recreate that arcade atmosphere Fully customizable display settings let you craft your own personal experience and truly relive the glory days of arcade gaming  Brand New Ways to Play With gameplay rewind speed adjustment and the ability to save and load your game at any time your old favorites will feel new all over again Every game has online leaderboard rankings so you can see where you stack up against players all over the world Capcom Arcade 2nd Stadium where retro appeal meets cuttingedge features for a fresh take on Capcoms classics  Play hard Dominate the scoreboards Track your progress across each game including play count times cleared and personal high scores Beat your bests or those of your friendstheres always something to shootstrive for
1657670400,204323,Leap of Phase: Samantha,[6],Leap of Phase is a firstperson puzzle game You will need to solve puzzle rooms by utilizing personal teleporter units Place up to three of these at any time you want  You thought it would be the chance of a lifetime when tech giant IRT hired you to work in their new testing facility But now youre a guina pig for experimental teleporting technology and suspect that something is wrong with this company Very wrong,"[9, 32]",Samantha Miller is happy to have gotten her dream job a junior management position at IRT Innovative Reshape Technologies is one of the hottest employers since the company has not only invented teleporting technology but is working hard to improve it  As Samantha enters the huge IRT building on the outskirts of town she expects to be shown to her desk and meet her colleagues but a security officer leads her to a remote part of the whole complex and underground  Samantha is asked to go through a door which closes behind her and she finds herself in some kind of white tiled aseptic looking room  She is asked to assist in a few experiments so she can get firsthand experience with the stuff she will manage To her its obvious that she doesnt have a choice in this matter and has to play along Reluctantly 
1657670400,204262,Necrosmith,"[6, 130, 167]",A necromancer simulator Assemble the dead using different body parts while upgrading your tower combine the abilities of the different fantastic races to fight your way through the hordes of enemies and overrun the chosen ones To tell the truth the dead are pretty uhm dumb,"[12, 15, 25, 31, 32]",Assemble the Dead Skeletons zombies orcs harpies elementals and even robots Combine the body parts with the appropriate characteristics and attacks to find the perfect combination of survivability speed and combat power  Upgrade Your Tower Build necro labs to grow body parts and make technomagic devices to upgrade your army of the dead  Explore the World Guide your hordes of the undead through more than a dozen biomes to find the keys to escape from this strange world
1657584000,204260,Try Me,[6],Try Me is a 3D Platform game where moving a ball to a floating square has never been more difficult This game is completely torque based and all about momentum,[15],Missing
1656720000,204173,Kogarashi,[6],Kogarashi is a 3D Hack N Slash game on which you control Abura Akago a fire demon that fights against the evil spirit Yuki Onna and her army of ice demons,[31],Missing
1657065600,204122,Placid Plastic Duck Simulator,"[6, 48, 49, 130, 167, 169]",The ultimate hightech rubber duck simulation Placid Plastic Duck brings you dangerous levels of relaxation With chill music dreamy 3D graphics and many different happy ducks your only priority is to float around Zero Ducks given,"[7, 9, 13]",Missing
1658361600,204119,Like Dreamer,"[6, 130]",A pop and cute bullethell shooting game from Cosmo Dreamer Outside Both beginners and experts can enjoy speedy and active playing,"[5, 8, 33]",Missing
1658448000,204103,Samurai Solitaire: Return of the Ronin,"[6, 14]",Help Ronin return home Unique solitaire inspired by Japanese culture,Missing,Missing
1658448000,204074,Refund Me If You Can,[6],One maze one monster tracking you down will you have the courage and dexterity to escape this nightmare in less then two hours ,"[31, 32]",Missing
1657756800,204031,Goddess of War Essa II,[6],Goddess of War Essa II is a vertical scrolling flight shooting game The background of the story is World War II The player controls the protagonist fighter to fight the enemy in the air,"[31, 32]",Missing
1658966400,204027,Gems of Destiny: Homeless Dwarf,[6],Enjoy the Match 3 gameplay in an intriguing story of dwarf Axel rebuilding his destroyed village Earn coins by using 5 unique boosters to create a new city for Alex and his friends Be amazed about the creation of the beautiful handdrawn Dwarfs Forest World,"[31, 32]",Missing
1656979200,204022,Fire Truck Simulator,[6],Welcome in the simultion game Fire Truck Simulator where you should keep the city quiet As a firefighter you need to get on time to put out all the fires in the city,"[10, 13, 14, 15, 32]",Missing
1657152000,204003,The Redress of Mira,"[6, 48, 49, 167, 169]",With a variety of gameplay mechanics venture through Miras fantasy world filled with atmosphere and adventure and pursue her inner peace,"[9, 31, 32]",Missing
