,id,name,platforms,storyline,summary,genres,main,extra,completionist,review_score,review_count,people_polled
333,243474,Snake,[6],Missing,Snake is a massively multiplayer online 3D action game with a thirdperson view The objective of the game is to control a cute snake or snakes around a map and eat apples defeating other players to grow the largest and longest in the game,Missing,1.0,0.0,9.0,59.0,19.0,4.0
334,243469,100% Challenge,[6],Missing,Action arcade Capture enemies of your color and avoid the rest to become the best in the world Fast addictive and 100 challenging,"[32, 33]",,,,,,
335,243440,Vampire Survivors: Tides of the Foscari,"[6, 34, 39, 49, 130, 169]",Nestled deep within a continentsized forest is Foscari Academy a school where the elite of the world train their children for careers as powerful wizards indefatigable generals and expert spies The Academy is divided into three houses a premise hitherto untouched in all of fantasy fiction Three students one from each house brave the journey into a forest stuffed with mythological creatures all to have a jolly adventure with absolutely nothing interrupting the whimsy This is all mindblowingly original stuff we know but it only gets better folks,Tides of the Foscari will be the second DLC expansion for Vampire Survivors introducing another huge stage as well as a slate of new characters monsters and weapons to play with And of course secrets may be lurking in the shadowed canopies of the deep forest But as always we can neither confirm nor deny the presence of vampires,"[12, 32, 33]",4.51,5.05,6.83,82.0,27.0,42.0
336,243439,Čendovy Patálie,"[6, 14, 82]",The game at the beginning describes how the protagonist Čenda started his career as a detective this part is intended as a tutorial and an introduction to the story the player himself has the option if he wants to advise in this part or he can do it himself as a professional adventure game player after this training  we move in time 10 years later and Čenda is already solving his cases by himself He just received a case where the bone of a giant whale was stolen from the National Museum in Prague Thats basically the main plot trying to figure out who stole the bone and what they did with it The story takes place in many places  Prague National Museum Zoo Wenceslas Square etc Chotěboř Chotěboř High School Falconry,New Czech short story The game takes place in Prague and also in Chotěbor In the game you will encounter Czech dubbing If you like the Polda game series you will definitely enjoy this game  The main character is Čenda who is a bit of a jerk He is a famous detective who solves all kinds of cases But before you solve the main mystery you have a lot to think about The game also contains a few minigames  This game was made as a school project,"[2, 9, 31]",,,,,,
337,243432,Typing Tempo,"[3, 6]",Missing,Typing Tempo is a 41key 2D typing rhythm game developed by Rainbeat Games,"[7, 32]",0.0,0.0,0.0,0.0,0.0,0.0
338,243382,Memories From Beyond a Coral Sea,[6],Missing,Explore your way through mystical islands while learning about your characters past In this short adventure game you play as the protagonist of a memoire telling a story from the pacific in the late 1800 century,[31],0.0,1.82,0.0,0.0,0.0,1.0
339,243347,Tray Racers! Supporter's Pack,"[6, 130]",Missing,Show off your style with this cosmetic pack,"[10, 32]",,,,,,
340,243342,Sex Gym,[6],Missing,Sex Gym  is the simplest 2D puzzle the final goal of which to give you pleasure,"[12, 13, 31, 32]",,,,,,
341,243330,Sex Simulator: The Private Jet,"[3, 6, 14]",Missing,An interactive sex simulation game with visual novel elements featuring highdefinition graphics and videos with realistic looking characters set in a beautiful decor You play the role of a hot businessman who has sex with three lucky women on the companys private jet,"[13, 32]",,,,,,
342,243320,Sex Standing,[6],Missing,Sex Standing is a thirdperson scifi shooter You play as an android girl You complete missions from the Delivery Hub Also in the game there are additional tasks for which you get additional buns By completing the main missions you open the adventure map,[31],,,,,,
343,243275,Innkeeper's Basement,[6],You have entered the inn and accepted a quest from the Innkeeper to slay rats in his basement Unfortunately for you  the basement is a cursed dungeon with no way to leave,Innkeepers Basement is a roguelike card game mixed with minesweeper where you can create over 5000 unique character combinations Explore the dungeon build you deck drink alcohol to forget bad decisions and vanquish monsters,"[12, 15, 24, 32, 35]",,,,,,
344,243151,WebCum Empire Tycoon,[6],Missing,WebCum Empire Tycoon is a casual clicker adult game where you can create your own modeling agencyThe player takes control of the webcam models Manages the girls daily errandsactivities and to keep them stressfree,"[13, 15, 32]",,,,,,
345,243141,Amigo: Kebab Simulator,[6],Missing,Friend I need your help to run my Kebab business take care of placing the orders keep the place clean serve customers properly try to have positive reviews improve the place And beware those of health,[13],,,,,,
346,243039,Bearskull,[6],Missing,Fight with your friend Skull in Top Down Dungeon Adventure can you stop Sorkin,"[12, 31]",0.0,0.0,0.0,0.0,0.0,0.0
347,242947,Where Is My Cat?,"[3, 6, 14]",Missing,Where is My Cat s a purrfectly delightful casual game with charming graphics and relaxing gameplay where you help a cute little kitty escape from various obstacles and challenges Navigate through different levels and use your problemsolving skills to find a way out,Missing,0.0,0.0,0.0,0.0,0.0,0.0
348,242946,Odyssée Numérique,[6],Missing,Odyssée numérique is an educational game that will allow you to mobilize and develop skills associated with digital competence To progress in the game you will have to research evaluate the reliability or credibility of the information and publish it in the vast digital world,[31],,,,,,
349,242944,Can't Live Without Electricity,"[6, 14]",Missing,Cant Live Without Electricity is a 3D relaxing puzzle game in which you supply electricity by connecting houses to power plants,"[9, 13, 15, 32]",0.0,0.0,0.0,0.0,0.0,0.0
350,242941,Hilm,[6],Missing,Hilm is a classic 3D runner with a 3rd person view,[32],,,,,,
351,242865,Gas Station Simulator: Air Strip,[6],Missing,Airstrip is a DLC for Gas Station Simulator A storydriven dlc allowing you to build a small airstrip close to your gas station,"[13, 32]",,,,,,
352,242782,NetMaze: A Funnyman Game,[6],Missing,netMaze allows you and up to 15 other players to explore different parts of Cyberspace together through the highoctane competitive Brawl mode or the creative Sandbox mode  Take the maze by storm or build out your own virtual world using your very own Funnyman a digital avatar that you can customize to your liking with different colors weapons and more,[5],,,,,,
353,242726,Resident Evil 4: The Mercenaries,"[6, 14, 39, 48, 167, 169]",Missing,The Mercenaries is a longrunning Resident Evil challenge mode that sees players attempt to defeat as many enemies as they can before the timer runs out  or you die In the original Resident Evil 4 Mercenaries mode was unlocked upon completing the main game This time it will be a free DLC content postlaunch,"[5, 33]",,,,,,
354,242602,PhaigeX: Hyperspace Survivors,[6],PhaigeX is a fastpaced survivorstyle space shooter that tasks the player to contain a growing incursion of rogue AIcontrolled units Pilot a variety of ships use a myriad of upgrades and lay down heavy firepower against the growing menace,PhaigeX is a fastpaced survivorstyle space shooter that tasks the player to contain a growing incursion of rogue AIcontrolled units Pilot a variety of ships use a myriad of upgrades and lay down heavy firepower against the growing menace,"[5, 32]",,,,,,
355,242598,Contraptions 2,"[6, 48, 130]",On every level there are a number of objects and monstersThe goal is to rid the level of the monsters  This can be achieved in different waysThe objects are affected by the laws of physics and play a key part in solving the puzzle The objects form a contraption which are placed in such a way which creates a chain reaction that will wipe out all monsters The catch is that the contraption is broken  some objects are not in the right place Your goal is to fix the contraption You do this by repositioning flipping or connecting the different objects  When the level starts time is frozen gravity doesnt affect the objects and all machines or gadgets are not running During this time you can move things around connect things flip things in order to make the chain reaction work Once you are done you set things in motion unfreeze time by pressing the Play button and watch things play out  If you did everything correctly the chain reaction will wipe out all monsters and you will progress to the next level If your solution is not correct you can pause the contraption and fiddle with the objects again  Some of the gadgets are activated by igniting them other by touching pushing or pulling them Some gadgets work on their own while other gadgets must be connected together to function For example in order for the conveyor belt to turn it must be connected to an active engine using a belt Likewise in order for the laser gun to fire a laser the trigger must be connected with a rope to a moving object like a car  There dozens of ways you can rid the levels of the monsters It all depends on what objects are you presented with The simplest way is if the monster is pushed off the edge of a platform and falls off the screen Other ways include cutting a rope holding a heavy object which will smash the monster pulling a rope connected to a laser gun igniting the engine of a rocket with a lighter in which the monster is in etc  The solution is achieved through chain reactions Rube Goldberg style For example in order to shoot the monster with a laser you might have to connect a rope to the trigger the other end to a rocket You will need to ignite the engine of the rocket which will pull the rope which will trigger the laser gun which will ultimately eliminate the monster The more you progress through the game the more complex the new puzzles become,Use camels as trampolines champagne bottles as cannons balloons to lift objects fireworks wheels to drive conveyor belts magnets to attract metal objects and many more gadgets to solve the puzzles and clear the levels,"[9, 32]",,,,,,
356,242548,Infected,[6],Missing,First Person Survival,[32],5.81,0.0,0.0,50.0,5.0,3.0
357,242542,Anima Reprise,[6],Missing,It has been one hundred years One hundred years since you were captured and a plot or rather a sickly joke to take over the universe and overthrow the king was enacted Now the world is run by literal clowns and you must overthrow the overthrowee and take back the honor of the king,[12],,,,,,
358,242433,It Comes in Waves,[6],Missing,A minimalist experimental openworld adventure about guilt and grief Explore shoot scavenge and bring a specimen to The Sanctuary,"[5, 31, 32]",0.63,0.67,1.03,55.0,4.0,8.0
359,242261,GachaHell,[6],Missing,In this breakneck arcadestyle game youll take control of Flow Macho and Jade  three idols who were fired from their dream gig for being too different But dont count them out just yet  with your help theyll fight to climb the ranks and become the ultimate 5star idols  Choose from three thrilling game modes as you strive to reach the top But be warned the competition is fierce and the stakes are high Youll need to quickly feed weaker idol units to your own to level up and reach a coveted 5star rating But if youre not careful you could end up as level fodder yourself  The world of this fictional mobile gacha game is not for the faint of heart Its a cutthroat place where only the highest star idols will survive Do you have what it takes to lead Flow Macho and Jade to their dream in this GachaHell,"[32, 33]",,,,,,
360,241802,Total War: Warhammer III - Forge of the Chaos Dwarfs,"[6, 14]",Missing,The Forge of the Chaos Dwarfs campaign pack introduces a new brutal race the Chaos Dwarfs into Total War Warhammer III in both the Realm of Chaos and Immortal Empires campaigns Expand exploit and dominate the Warhammer world as Astragoth Ironhand Drazhoath the Ashen and Zhatan the Black,[15],,,,,,
361,241752,They Came from Another Planet,[6],Aliens have invaded and you a blue housecat with a stretchy head are of course our last hope,A twin stick fixed shooter bonus hell pixel art shoot em up Aliens have invaded and you a blue housecat with a stretchy head are of course our last hope Fight the aliens on earth under the ocean and in space in this riskreward based fixed shooter inspired by old arcade shoot em ups,"[5, 32, 33]",,,,,,
362,241390,Space Pirates for Life,[6],Adapted from Tidal Raves debut album Space Pirates for Life The game story is a sequel to the song Cosmic Butterfly and begins as follows  A lone ship dwells in the graveyard orbit  The Cosmic Butterfly is manned by a small crew of space pirates they spend their years harvesting gold components from satellites The space gold is flown to their crew on Earth and used to fund a rebellion against the Earths wealthiest 1 The pirates have become a nuisance to the people in power by regularly hacking their communications satellites demanding ransoms and encouraging the 99 to rise up and overthrow the ultrarich These efforts soon however come at a cost  As there is no jurisdiction and law that governs space the 1 band together to fund a space fleet whos only motive is to destroy the Cosmic Butterfly and all of its crew Filled with pride the pirates have no intentions to flee from conflict and so attempt to take on the Earth fleet But to no avail the Butterfly is shot into critical condition and their only means of escape is to hurtle towards an unknown planet for an emergency crashlanding Panicstricken the crew climb into separate escape pods and are ejected from the ship leaving them scattered around the planet  After a hard landing a lone pirate regains consciousness and scans the surroundings using the pods radar and to their surprise this planet has breathable air and even harbours life It seems as though this place has been kept a secret from history But why  After fashioning a sword from the escape pods parts the pirate sets foot outside to look for the missing crew,A 2D Scifi Action Platformer about a Space Pirate who has crashlanded on an unknown planet Hack slash and explore this bizarre and challenging retrostyle world,"[7, 8, 9, 31, 32]",,,,,,
363,241286,Girls Love Toys,[6],Missing,Girls Love Toys  is the simplest 2D puzzle the final goal of which to give you pleasure,"[12, 13, 31, 32]",,,,,,
364,241277,Madgun,[6],Missing,Madgun  fastpaced oldschool firstperson shooter with 90s graphics where you need to score the most points by killing monsters Destroy all enemies and complete a special mission,Missing,0.0,0.0,0.0,0.0,0.0,0.0
365,241142,Turing Quest,"[6, 14]",Missing,A party game where up to six players compete against a hilarious AI to write jokes Using a phone or tablet as a controller players vote on whether the AI or human players can be more entertaining The game is designed to be played on a TV a large monitor or screen share for remote play,"[15, 26, 32]",,,,,,
366,241042,The Mageseeker: A League of Legends Story - Deluxe Edition,"[6, 49, 130, 169]",Missing,The Mageseeker A League of Legends Story Deluxe Edition includes the Silverwing Supply Station Pack the Home Sweet Cave Pack the Hijacked Spells Pack and the Unchained Skins Pack,"[8, 12, 31]",,,,,,
367,240985,Sherlock Holmes: The Awakened - Premium Edition,[6],Missing,The Premium Edition Includes  Sherlock Holmes The Awakened  Exclusive PreLaunch DLC  The Sleuths Attire 3 costumes  Set of digital wallpapers  The Whispered Dreams Side Quest Pack  Sherlock Holmes The Awakened Soundtrack  Sherlock Holmes The Awakened Artbook,"[9, 31, 32]",,,,,,
368,240984,Sherlock Holmes: The Awakened - Deluxe Edition,"[6, 48, 49, 130, 167, 169]",Missing,The Deluxe Edition Includes  Sherlock Holmes The Awakened  Exclusive PreLaunch DLC  The Sleuths Attire 3 costumes  Set of digital wallpapers  The Whispered Dreams Side Quest Pack,"[9, 31, 32]",,,,,,
369,240981,Sherlock Holmes: The Awakened - The Whispered Dreams,"[6, 48, 49, 130, 167, 169]",Missing,Unlock exciting side cases that expand the world of The Awakened beyond the main adventure Enjoy new stories mysteries and investigations sure to satisfy your hunger for more detective work You will need all of your investigative skills to unravel these baffling mysteries and uncover the extraordinary truths behind them,"[9, 31, 32]",,,,,,
370,240892,Europa Universalis IV: Domination,"[3, 6, 14]",Missing,Revisit some of the most powerful and popular nations in EUIV Domination This Expansion Pack offers new mission trees new government reforms new estate management and new events for several of the major powers in the game,"[13, 15]",,,,,,
371,240831,The Aching,[6],Missing,In a dark world somewhere between dream and nightmare you find yourself alone cold and without memory of who you are or where you came from Guided by little more than a silver locket and questions you must find your way off an isolated island in pursuit of answers,"[31, 32]",,,,,,
372,240800,The Hellchemist,[6],Missing,The Hellchemist is an intense pve arena shooter where you will fight waves of monsters while random events will alter the way you have to play the game and makes every run unique The game is heavily inspired by Doom and Quake Bunny hops shooting and a whole lot of explosions,[32],,,,,,
373,240771,Dysmantle: Doomsday,"[6, 48, 49, 130]",Missing,Board a mysterious flying cargo drone and enter a hidden archipelago holding a deadly secret Discover scientific experiments gone awry and utilize new technologies to stave off doomsday,"[12, 13, 31, 32]",,,,,,
374,240702,Chief Emoji Officer,[6],Missing,Chief Emoji Officer recreates the absurdities of tech corporations by letting you become CEO using only emojis Climb your way through corporate America by getting promoted making allies avoiding layoffs and turning Redify into the most successful company in the world,"[31, 32, 33]",,,,,,
375,240676,The War,[6],Missing,The War is a unique realtime war game It has the fierce war of RTS aircraft tank missile laser It is a real strategic game operating base expanding territory and planning vertically and horizontally Drive the Core Gear to command the battlefield to change the dark and turbulent world,[15],,,,,,
376,240609,Busway Islands,[6],Missing,Busway Islands is a puzzle game about organizing roads and rails across a large archipelago Your goal is to create a safe and efficient route between bus stations ensuring that all passengers are picked up along the way,"[9, 13, 32]",,,,,,
377,240145,Strippers,[6],Missing,Strippers  is the simplest 2D puzzle the final goal of which to give you pleasure,"[9, 13, 32]",,,,,,
378,240012,Dungeons & Jewels,[6],Missing,Dungeons  Jewels is a TileMatching Roguelike Collect Relics Learn Spells Fight monsters and use your abilities by matching tiles creating combos and solving puzzles,"[9, 12, 15, 32]",,,,,,
379,239816,L/Right Reflection,[6],Missing,LRight Reflection is an RPG game in which the player fights by reflecting enemy attacks Choose the appropriate magic for each situation detect the enemy attacks and face a variety of enemies,[12],,,,,,
380,239653,Jetpac Too,[6],Missing,A free frantic and fast paced reimagining of the classic Jetpac with All Vs All or Team Match with unique realtime terraforming played over the surface of a planetoid,[32],,,,,,
381,239642,TerraScape,[6],Missing,In TerraScape you build your own dream city Each pack of cards in TerraScape offers different buildings and ways to expand your kingdom Place your cards wisely in the game world to earn points and receive new cards as rewards,"[9, 13, 15, 32]",2.0,0.0,0.0,90.0,1.0,1.0
382,239460,Don't Byte Your Tongue,"[3, 6, 14, 34, 39, 130]",You must make it to the top and face many obstacles in order to return back to your robolover,Dont Byte Your Tongue is a thrilling 8bit retrowave platformer where you have to climb up multiple levels and overcome various obstacles to reach your robolover at the very top This rage gameprecision platformer will test your skills and patience as one wrong move can send you back to the very bottom You can choose from different game modes to suit your preference and style You can also show off your best times and rank up on the crossplatform leaderboard that features players from all over the world,"[8, 9, 32, 33]",,,,,,
383,239288,Artemis: Book One,"[6, 14, 34]",You were on your way to living the lush life as a gifted software engineer working for the most prestigious tech giant until the last person you thought would betray you takes it all away After three years of recovering from the emotional trauma you are ready to stand back on your feet and reenter the world in pursuit of a functional life Your newfound resilience is put to the test as you are hit with several unfortunate events But not all is unfortunate as you rekindle an old friendship who has a proposition that leaves you hesitant,Artemis is a visual novel intended for the adult audience You begin your road to recovery three years following a traumatic event where youll eventually find yourself shaping the technological future,"[31, 32, 34]",,,,,,
384,239086,Re:Fresh,[6],Lose yourself in the relaxing solarpunk breeze of ReFresh a 3D explorationplatformer game where you play as a robot collecting materials to help repair your town after a torrential storm Explore at your own pace in the openended environment and collect solar cells to upgrade your movement options forging your own path to get the town up and running again,Restore your town as you run jump and dash through cozy locales while helping lovable townsfolk Become immersed in a tightknit community of animals and robots while becoming the town hero in this heartwarming solarpunk adventure,"[8, 31, 32]",0.97,0.0,1.3,69.0,5.0,8.0
385,238820,Bottoms Up!: Part 1,[6],Missing,The most intoxicating story you will ever read Literally Bottoms Up  is a linear Visual Novel type of game that only aims to present compellingly an interesting fantasy world colorful characters and the largely funny but sometimes dark shenanigans they get into,[32],,,,,,
386,238778,Core Crossing,[6],Female travelers journey to the town of Melodiena to partake in the Trial of Revere Those who successfully traverse through the labyrinth in the towns Core shall be granted the coveted Revere License to operate a guild However a sinister scheme is taking place in the mazes,Firstperson dungeon crawler RPG Build your party and explore the labyrinth known as the Core under the Town of Melodiena Successful adventurers shall be granted the towns coveted Revere License,"[12, 32]",,,,,,
387,238654,The Voidness,[6],Missing,The Voidness is a Scifi psychological horror game where it takes place inside the void where its filled with just gloom  the only way to see is by scanning the environment with your range finder device however you are not alone Dont breathe  as they are listening and watching,"[13, 31, 32]",1.74,0.0,2.0,65.0,2.0,3.0
388,238646,Battle of Guardians,[6],Missing,Forgotten Guardians returned to save humanity from a demonic invasion Battle of Guardians is a realtime online multiplayer PVP and PVE freetoplay fighting game,[4],,,,,,
389,238638,Vessel Blue,[6],Missing,In this Point  Click Puzzle Horror Game you sit at a desk trying to solve puzzles using your old computer whilst being hunted by a terrifying monster You cant run away or walk in this game you are stuck to your chair,"[31, 32]",,,,,,
390,238627,Speedway Ringer,[6],Missing,Speedway Ringer is a topdown racer inspired by American stock car oval racing and the reallife challenges of Motorsports Drivers will need a balance of aggression and patience to perfect their technique and succeed in a chaotic online multiplayer environment,"[10, 13]",,,,,,
391,238598,Fateweaver: Smash or Pass,[6],Missing,You are The Fateweaver an ancient beast of legendary status It is your job to determine which way Fate will unravel as you dig deep into the psyche of those who beckon Decide whether to help those who beg for your mercy or invoke the wrath of the Gods upon those you deem unworthy of existence,"[12, 13, 31, 32]",,,,,,
392,238546,Dual Chroma: Academy Carols,"[3, 6]",Missing,Spend winter break with the popular and unapproachable Prince of the Empire in this cozy and heartwarming magic academy dating sim,"[13, 32]",0.0,0.0,0.0,0.0,0.0,0.0
393,238519,Hope's End,[6],Missing,Hopes End is a postapocalyptic tower defense roguelite with an emphasis on active ability use to succeed Play as the Supreme Psion and use unique ability sets to rain destruction down upon the monsters that threaten humanitys final bastion,"[15, 32]",,,,,,
394,238518,An Adventurer's Gallantry,"[3, 6, 14]",Missing,Disgraced knightintraining Oren gets a second chance at life as an adventurer in this fantasy visual novel,"[13, 32]",,,,,,
395,238501,Fort Valen,"[3, 6, 14]",Missing,A desert fantasy murdermystery following young involuntary shutin Vishara Vakricustos as she attempts to solve a murder plot to prove herself to her overprotective mother,"[12, 31, 32, 34]",,,,,,
396,237437,Phil the Pill: Interstellar,[6],Galaxempru and his robots want to take over the universe and cause mayhem Phil must stop him from taking over the universe by taking him down but after being teleported to Earth you must find a way to get to his ship and stop Galaxempru for good,Phil must stop Galaxempru from from taking over the universe in this SciFi action packed 3D platformer you travel the solar system to save the universe,"[8, 32]",,,,,,
397,237244,Dungeon in Grid Puzzles,[6],Missing,This is a puzzle game using numbers There are many monsters on a floor The distance that the Lady Hilde can move is fixed and she can only move to the position of an enemy that is weaker than her And she becomes stronger every time she defeats a monster Conquer up to 30 underground floors,[32],,,,,,
398,237177,Subject,[6],Missing,SUBJECT is a firstperson psychological horror game You wake up confused in a dark room not knowing where you are The last thing you remember is a robotic voice echoing through you ears How you got here or why is unclear but you do know one thing Youre being watched,"[31, 32]",0.0,0.0,0.71,0.0,0.0,1.0
399,237169,Towers Together,"[6, 14]",Missing,Towers together is a cooperative tower defense game with cards Combine your cards with your friends cards to achieve powerful combo but get ready to fail and laugh together Build towers cast spells have fun with friends,[15],,,,,,
400,237024,Bit Oz: Wonder Crusher,[6],Missing,Aim Shoot Wall of WorldsBit Oz Wonder Crusher is a deckbuilding action shooting game with roguelike elements Experience the fun of aiming and shooting,[32],,,,,,
401,236927,The Last Duskreaper,[6],Missing,Try this hardcore side view metroidvania that tells the story of a bird in a dying kingdom infected by glitched monsters,"[31, 32]",,,,,,
402,236925,Lovely Crush,[6],Missing,Explore little story about few beautiful catgirls Here you can relax forget about all your problems and enjoy with charming relaxing puzzle game,Missing,,,,,,
403,236896,Hoping Forest,[6],Missing,Help the little frog to safely reach the other side avoiding the hazards and dangers within the forest Move the tiles around you to find one of the hidden paths that will lead you to your goal,"[15, 32]",,,,,,
404,236672,Disney Dreamlight Valley: Pride of the Valley,"[6, 48, 49, 130, 167, 169]",Missing,Take a step through the castles next doorway and get ready to take in the beauty of the Lion King realm Not only will you get to immerse yourself in a brand new mysterious storyline as you explore this realm but it will also mark Simba and Nalas introduction to Dreamlight Valley And was that a new recipe we spied Only time will tell With two more new faces to look forward to welcoming to your village heres hoping Scar behaves himself,Missing,,,,,,
405,236646,Freedom's Twilight,[6],Missing,Summoned to the strange dark fantasy world of Amissus you will encounter both natural and supernatural obstacles as you explore collect craft learn build and survive the fog blanketed realm Fight back the abhorrent creatures of darkness and build yourself a place you can call home,"[12, 31, 32]",,,,,,
406,236495,At the Dream End,[6],Missing,After mind transfer into a body of a young wolfhuman hybrid you set out to stop a person on the verge of destroying our planet A person addressed as Butcher,"[31, 32]",,,,,,
407,236449,Trailmakers: Airborne Expansion,[6],Missing,A whole new campaign focused on the skies Face the very first Trailmakers enemies in this expansion and enjoy new blocks mechanics and missions,"[10, 13, 31, 32]",,,,,,
408,236358,Sisypush,"[3, 6, 14]",Missing,Play as Sisyphus in the ancient Greek underworld pushing his rock towards the goal in this short Sokobanlike puzzle game with a monochromatic art style,[32],,,,,,
409,236258,Paper Bride 4: Bound Love,"[6, 39]",Pray to the matchmaker for a good marriage Breathing jade waves in the windrising with lingering sentiments Love is entwined like a red silk hard to untie  Long time no see are you still the same as before Dreams and reality are as one Who is a ghost and who is not Are you still you  Paper Bride 4 Bound Love is a Chinese horror puzzle game the fourth work in the Paper Bride series Welcome everyone to return to the world of Paper Bride This time let us uncover the secrets of Yichang Town together,Paper Bride 4 Bound Love is a Chinese horror puzzle game the fourth work in the Paper Bride series Welcome everyone to return to the world of Paper Bride This time let us uncover the secrets of Yichang Town together,"[12, 31, 32]",6.7,0.0,8.07,0.0,0.0,2.0
410,236177,Between,[6],Missing,An Interactive firstperson game Help Elures navigate through the labyrinth of dreams and uncover the secret of extraneous memories,"[9, 31, 32]",0.0,0.0,0.0,0.0,0.0,0.0
411,236113,Seducing the Devil,"[3, 6, 14]",Missing,Seducing the Devil is an erotic Visual Novel filled with choices and multiple endings Youll encounter 4 major branches each with its own unique plot Will you follow your heart or give in to desire The choice is yours Are you ready to dive into a world of love and lust Let the seduction begin,"[32, 34]",,,,,,
412,236051,Ashcrown,[6],Missing,Ashcrown is a turnbased PvP game thatll test your strategic mettle Combining the championbased gameplay of MOBAs with the depth of strategy games like chess every decision you make will determine if youll achieve glorious victory or crushing defeat,[15],,,,,,
413,236004,Constantine,[6],Missing,Indie MMORPG game Constantine Do Adventure And be strong The Constantine is a world that exists inside Nathans tree After spring summer autumn and winter the world goes to sleep,"[12, 31]",7.59,7.73,7.93,67.0,27.0,18.0
414,235965,Hyperhell,[6],Missing,HYPERHELL is a breakneck topdown movement shooter featuring the talents of several prolific hyperpop musicians Obliterate your way through a colorful city of demons to reclaim what was stolen from you a fully stocked fridge,"[31, 32]",,,,,,
415,235918,2D Dawg 2,[6],Missing,A Russian visual novel with anthropomorphic dogs,[32],,,,,,
416,235882,Exhibitors,[6],Missing,Deep within the clouds of a gas giant supermassive creatures occupy the sky each exhibiting an ecosystem Exhibitors is a Factory building game with elements of farming and exploration,"[15, 31, 32]",,,,,,
417,235881,PhotonVerse,[6],Missing,PhotonVerse is a puzzle precision 2d platformer set in a neon universe Play 100 stages through 10 themed worlds each with its own mechanics,[32],,,,,,
418,235880,1Week,[6],Missing,1Week is a PvE sandbox in which youll live in a postapocalyptic world of exploration and survival in the underground by looting building crafting farming and fighting Be selfsufficient before your weeks supplies run out,[31],,,,,,
419,235842,Decks of Power,[6],Missing,Decks of power is an action rougelite deckbuilding game with a twist Players are not allowed to discard unwanted cards and must figure out strategic opportunities to use them against the enemy Enemies level up each time you defeat them in battle and are stronger when you encounter them again,Missing,,,,,,
420,235812,Every Summer Holiday,"[3, 6, 14]",Missing,While visiting a small town during the summer holiday Henry meets two older boys named Jason and Eddie The three hang out daily and Henry starts seeing them as his older brothers Henry has to say goodbye to his friends when the holiday ends but they will reunite another summer,"[13, 32]",,,,,,
421,235710,The Summon,[6],Missing,This is an RPG where you can decide what kind of build you are going to make Become a tank that focuses on damage mitigation healing and reflecting damage back to your opponents or a glass cannon that focuses on high burst damage with massive lifesteal,"[12, 31, 32]",,,,,,
422,235640,Russian Train Trip 2,[6],Missing,Journey on a passenger train in Russia You play as a firstperson character you have to travel by train for 7 days to Vladivostok Look out the window listen to the radio and move around the carriage,"[13, 31, 32]",,,,,,
423,235633,Witch Rise,[6],Missing,An oldschool style inspired FPS featuring some action RPG elements like leveling system a metroidvania style exploration and 2D sprites in a 3D environment,"[5, 12, 31, 32]",,,,,,
424,235424,Mite,[6],Missing,Mite is a horror game with few mechanics in which you play a hiker who has lost his family in a cursed forest in Japan find your family and escape from the forest while being chased by strange folklore creatures Japanese,[32],12.27,432.54,10579.1,64.0,147.0,22.0
425,235392,100 Hidden Frogs 2,[6],Missing,100 hidden frogs 2 is a hidden object game in the magic medieval setting Colorful 3D graphics A level that can be viewed from all sides,"[9, 31, 32]",0.46,0.48,0.49,38.0,3.0,7.0
426,235356,Godfist,[6],Missing,Godfist is a singleplayer first person roguelike deck builder where you have to punch enemies off the tower to progress Your mission is to climb to the top of the tower and punch god in the face,"[25, 32]",,,,,,
427,234349,Dokapon Kingdom: Connect,"[6, 130]",Once upon a time there was a kingdom named Dokapon where the people enjoyed nothing more than their money The sight of its golden glimmer the comforting clink of a full wallet the metallic taste of a freshly minted coin Everyone Loved their cash and nobody Loved it more than the King  One day monsters appeared out of nowhere and attacked the towns of Dokapon Kingdom These monsters stole peoples money for their own mysterious reasons and the people became so poor that they were unable to pay their taxes to the King  The King moved to tears by the plight of his people and his income called upon heroes from far and wide to free his people from the monsters The reward for this dangerous task is the beautiful Princess Pennys hand in marriage and the throne of Dokapon Kingdom  A journey full of danger intrigue betrayal and cold hard cash is about to begin,Board game x RPG This is Dokapon Kingdom Connect  The only condition for victory is to earn more money than everyone else Players become heroes and aim to become The Hero Who Earns the Most Money  The rules are simple Stop the wheel move and follow the instructions on the space  Defeat monsters obtain items and treasures change jobs get robbed by strange characters and even rob your friends of their money No mercy for friends or family The mischievous battle were anything goes begins now,"[12, 15, 35]",,,,,,
428,234268,Dead Unending,[6],Missing,A deadly virus plagues the city in Null County and the residents now roam the streets as flesheating zombies Tactically loot the massive open world and build a selfsustaining zombiekilling fortress Will you be able to survive the apocalypse or will you become one of the undead,"[4, 15, 31, 32]",,,,,,
429,234215,Afterimage: Deluxe Edition,"[6, 48, 49, 130, 167, 169]",Missing,Metroidvania made as an action platform game In Afterimage we play the role of an adventurer who travels across the fantastic land of Engardin searching for its secrets solving its problems and facing numerous dangers  Afterimage Deluxe Edition includes  Base Game  Digital Soundtrack  Digital Artbook  Reversible Cover Sheet,"[8, 25, 32]",,,,,,
